ID,GENDER,CAR,REALITY,NO_OF_CHILD,FAMILY_TYPE,HOUSE_TYPE,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET,INCOME,INCOME_TYPE,EDUCATION_TYPE,TOTAL_CONTACTS,HAS_CAR,HAS_PROPERTY,INCOME_BAND,INCOME_PER_PERSON,CHILD_RATIO
5010771,M,N,Y,0.0,Single / not married,House / apartment,1,1,0,1.0,47,30.0,12.0,0,135000.0,Working,Secondary / secondary special,2.0,0,1,Lower_Middle,135000.0,0.0
5010773,F,N,Y,0.0,Married,With parents,0,0,0,2.0,19,39.0,13.0,0,135000.0,Working,Higher education,0.0,0,1,Lower_Middle,67500.0,0.0
5010774,F,N,Y,0.0,Married,With parents,0,0,0,2.0,19,39.0,13.0,0,135000.0,Working,Higher education,0.0,0,1,Lower_Middle,67500.0,0.0
5010775,F,N,Y,0.0,Married,With parents,0,0,0,2.0,21,39.0,13.0,0,135000.0,Working,Higher education,0.0,0,1,Lower_Middle,67500.0,0.0
5010779,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,13,40.0,6.0,0,157500.0,Commercial associate,Higher education,1.0,1,1,Lower_Middle,52500.0,0.3333333333333333
5010781,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,30,40.0,6.0,0,157500.0,Commercial associate,Higher education,1.0,1,1,Lower_Middle,52500.0,0.3333333333333333
5010782,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,30,40.0,6.0,0,157500.0,Commercial associate,Higher education,1.0,1,1,Lower_Middle,52500.0,0.3333333333333333
5010785,M,N,N,0.0,Married,House / apartment,0,0,0,2.0,28,47.0,13.0,0,337500.0,Working,Higher education,1.0,0,0,Upper_Middle,168750.0,0.0
5010786,M,N,N,0.0,Married,House / apartment,0,0,0,2.0,22,47.0,13.0,0,337500.0,Working,Higher education,1.0,0,0,Upper_Middle,168750.0,0.0
5010787,M,N,N,0.0,Married,House / apartment,0,0,0,2.0,22,47.0,13.0,0,337500.0,Working,Higher education,1.0,0,0,Upper_Middle,168750.0,0.0
5010789,F,N,Y,1.0,Married,Municipal apartment,0,0,0,3.0,30,30.0,8.0,0,99000.0,Working,Secondary / secondary special,0.0,0,1,Low,33000.0,0.3333333333333333
5010790,F,N,Y,1.0,Married,Municipal apartment,0,0,0,3.0,14,30.0,8.0,0,99000.0,Working,Secondary / secondary special,0.0,0,1,Low,33000.0,0.3333333333333333
5010791,F,N,Y,1.0,Married,Municipal apartment,0,0,0,3.0,25,30.0,8.0,0,99000.0,Working,Secondary / secondary special,0.0,0,1,Low,33000.0,0.3333333333333333
5010792,F,N,Y,1.0,Married,Municipal apartment,0,0,0,3.0,25,30.0,8.0,0,99000.0,Working,Secondary / secondary special,0.0,0,1,Low,33000.0,0.3333333333333333
5010793,F,N,Y,1.0,Married,Municipal apartment,0,0,0,3.0,9,30.0,8.0,0,99000.0,Working,Secondary / secondary special,0.0,0,1,Low,33000.0,0.3333333333333333
5010794,F,N,Y,1.0,Married,Municipal apartment,0,0,0,3.0,12,30.0,8.0,0,99000.0,Working,Secondary / secondary special,0.0,0,1,Low,33000.0,0.3333333333333333
5010795,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,2,38.0,15.0,0,45000.0,State servant,Secondary / secondary special,2.0,0,0,Low,22500.0,0.0
5010796,F,N,N,0.0,Married,House / apartment,1,1,0,2.0,2,38.0,15.0,0,45000.0,State servant,Secondary / secondary special,2.0,0,0,Low,22500.0,0.0
5010797,F,N,Y,0.0,Married,Municipal apartment,0,0,0,2.0,31,42.0,2.0,0,270000.0,Working,Secondary / secondary special,1.0,0,1,Middle,135000.0,0.0
5010798,F,N,Y,0.0,Married,Municipal apartment,0,0,0,2.0,50,42.0,2.0,0,270000.0,Working,Secondary / secondary special,1.0,0,1,Middle,135000.0,0.0
5010799,F,N,Y,0.0,Married,Municipal apartment,0,0,0,2.0,48,42.0,2.0,0,270000.0,Working,Secondary / secondary special,1.0,0,1,Middle,135000.0,0.0
5010800,F,N,Y,0.0,Married,Municipal apartment,0,0,0,2.0,14,42.0,2.0,0,270000.0,Working,Secondary / secondary special,1.0,0,1,Middle,135000.0,0.0
5010801,F,N,Y,0.0,Married,Municipal apartment,0,0,0,2.0,50,42.0,2.0,0,270000.0,Working,Secondary / secondary special,1.0,0,1,Middle,135000.0,0.0
5010802,F,N,Y,0.0,Married,Municipal apartment,0,0,0,2.0,48,42.0,2.0,0,270000.0,Working,Secondary / secondary special,1.0,0,1,Middle,135000.0,0.0
5010803,F,N,Y,0.0,Married,Municipal apartment,0,0,0,2.0,50,42.0,2.0,0,270000.0,Working,Secondary / secondary special,1.0,0,1,Middle,135000.0,0.0
5010804,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,19,38.0,2.0,0,135000.0,Working,Higher education,0.0,0,1,Lower_Middle,45000.0,0.3333333333333333
5010805,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,11,38.0,2.0,0,135000.0,Working,Higher education,0.0,0,1,Lower_Middle,45000.0,0.3333333333333333
5010806,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,11,38.0,2.0,0,135000.0,Working,Higher education,0.0,0,1,Lower_Middle,45000.0,0.3333333333333333
5010807,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,11,38.0,2.0,0,135000.0,Working,Higher education,0.0,0,1,Lower_Middle,45000.0,0.3333333333333333
5010808,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,9,38.0,2.0,0,135000.0,Working,Higher education,0.0,0,1,Lower_Middle,45000.0,0.3333333333333333
5010809,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,2,38.0,2.0,0,135000.0,Working,Higher education,0.0,0,1,Lower_Middle,45000.0,0.3333333333333333
5010810,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,6,38.0,2.0,0,135000.0,Working,Higher education,0.0,0,1,Lower_Middle,45000.0,0.3333333333333333
5010811,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,9,38.0,2.0,0,135000.0,Working,Higher education,0.0,0,1,Lower_Middle,45000.0,0.3333333333333333
5010812,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,19,38.0,2.0,0,135000.0,Working,Higher education,0.0,0,1,Lower_Middle,45000.0,0.3333333333333333
5010813,F,N,Y,2.0,Married,House / apartment,1,0,0,4.0,45,41.0,9.0,0,67500.0,Commercial associate,Secondary / secondary special,2.0,0,1,Low,16875.0,0.5
5010814,F,N,Y,2.0,Married,House / apartment,1,0,0,4.0,39,41.0,9.0,0,67500.0,Commercial associate,Secondary / secondary special,2.0,0,1,Low,16875.0,0.5
5010815,F,N,Y,2.0,Married,House / apartment,1,0,0,4.0,39,41.0,9.0,0,67500.0,Commercial associate,Secondary / secondary special,2.0,0,1,Low,16875.0,0.5
5010817,F,N,Y,2.0,Married,House / apartment,1,0,0,4.0,34,41.0,9.0,0,67500.0,Commercial associate,Secondary / secondary special,2.0,0,1,Low,16875.0,0.5
5010818,F,N,Y,2.0,Married,House / apartment,1,0,0,4.0,58,41.0,9.0,0,67500.0,Commercial associate,Secondary / secondary special,2.0,0,1,Low,16875.0,0.5
5010819,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,31,36.0,5.0,0,270000.0,Working,Secondary / secondary special,0.0,1,1,Middle,135000.0,0.0
5010820,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,47,36.0,5.0,0,270000.0,Working,Secondary / secondary special,0.0,1,1,Middle,135000.0,0.0
5010821,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,30,36.0,5.0,0,270000.0,Working,Secondary / secondary special,0.0,1,1,Middle,135000.0,0.0
5010822,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,26,36.0,5.0,0,270000.0,Working,Secondary / secondary special,0.0,1,1,Middle,135000.0,0.0
5010823,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,45,36.0,5.0,0,270000.0,Working,Secondary / secondary special,0.0,1,1,Middle,135000.0,0.0
5010824,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,3,36.0,5.0,0,270000.0,Working,Secondary / secondary special,0.0,1,1,Middle,135000.0,0.0
5010825,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,33,36.0,5.0,0,270000.0,Working,Secondary / secondary special,0.0,1,1,Middle,135000.0,0.0
5010826,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,29,36.0,5.0,0,270000.0,Working,Secondary / secondary special,0.0,1,1,Middle,135000.0,0.0
5010827,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,22,36.0,5.0,0,270000.0,Working,Secondary / secondary special,0.0,1,1,Middle,135000.0,0.0
5010828,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,28,36.0,5.0,0,270000.0,Working,Secondary / secondary special,0.0,1,1,Middle,135000.0,0.0
5010829,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,5,36.0,5.0,0,270000.0,Working,Secondary / secondary special,0.0,1,1,Middle,135000.0,0.0
5010830,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,9,36.0,5.0,0,270000.0,Working,Secondary / secondary special,0.0,1,1,Middle,135000.0,0.0
5010831,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,30,36.0,5.0,0,270000.0,Working,Secondary / secondary special,0.0,1,1,Middle,135000.0,0.0
5010832,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,32,36.0,5.0,0,270000.0,Working,Secondary / secondary special,0.0,1,1,Middle,135000.0,0.0
5010835,M,Y,Y,2.0,Married,House / apartment,1,0,0,4.0,29,47.0,15.0,0,139500.0,Working,Secondary / secondary special,1.0,1,1,Lower_Middle,34875.0,0.5
5010836,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,7,51.0,7.0,0,90000.0,Commercial associate,Secondary / secondary special,0.0,0,1,Low,45000.0,0.0
5010837,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,40,51.0,7.0,0,90000.0,Commercial associate,Secondary / secondary special,0.0,0,1,Low,45000.0,0.0
5010840,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,13,30.0,3.0,0,180000.0,Working,Secondary / secondary special,0.0,0,1,Lower_Middle,60000.0,0.3333333333333333
5010843,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,26,32.0,2.0,0,157500.0,Working,Higher education,1.0,1,1,Lower_Middle,78750.0,0.0
5010844,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,30,32.0,2.0,0,157500.0,Working,Higher education,1.0,1,1,Lower_Middle,78750.0,0.0
5010847,F,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,5,32.0,2.0,0,157500.0,Working,Higher education,1.0,1,1,Lower_Middle,78750.0,0.0
5010856,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,36,45.0,3.0,0,157500.0,Commercial associate,Secondary / secondary special,0.0,0,1,Lower_Middle,78750.0,0.0
5010857,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,24,45.0,3.0,0,157500.0,Commercial associate,Secondary / secondary special,0.0,0,1,Lower_Middle,78750.0,0.0
5010858,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,46,45.0,3.0,0,157500.0,Commercial associate,Secondary / secondary special,0.0,0,1,Lower_Middle,78750.0,0.0
5010859,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,0,45.0,3.0,0,157500.0,Commercial associate,Secondary / secondary special,0.0,0,1,Lower_Middle,78750.0,0.0
5010860,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,28,45.0,3.0,0,157500.0,Commercial associate,Secondary / secondary special,0.0,0,1,Lower_Middle,78750.0,0.0
5090783,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,53,45.0,3.0,0,157500.0,Commercial associate,Secondary / secondary special,0.0,0,1,Lower_Middle,78750.0,0.0
5010861,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,36,38.0,3.0,0,112500.0,Working,Secondary / secondary special,0.0,1,1,Lower_Middle,37500.0,0.3333333333333333
5010862,M,Y,Y,1.0,Married,House / apartment,0,1,0,3.0,60,50.0,2.0,0,360000.0,Commercial associate,Secondary / secondary special,2.0,1,1,Upper_Middle,150000.0,0.3333333333333333
5010863,M,Y,Y,1.0,Married,House / apartment,0,1,0,3.0,7,50.0,2.0,0,360000.0,Commercial associate,Secondary / secondary special,2.0,1,1,Upper_Middle,150000.0,0.3333333333333333
5010864,M,Y,Y,1.0,Married,House / apartment,0,1,0,3.0,51,50.0,2.0,1,360000.0,Commercial associate,Secondary / secondary special,2.0,1,1,Upper_Middle,150000.0,0.3333333333333333
5010865,M,Y,Y,1.0,Married,House / apartment,0,1,0,3.0,33,50.0,2.0,0,360000.0,Commercial associate,Secondary / secondary special,2.0,1,1,Upper_Middle,150000.0,0.3333333333333333
5010866,M,Y,Y,1.0,Married,House / apartment,0,1,0,3.0,60,50.0,2.0,0,360000.0,Commercial associate,Secondary / secondary special,2.0,1,1,Upper_Middle,150000.0,0.3333333333333333
5010870,M,Y,Y,1.0,Married,House / apartment,0,1,0,3.0,14,50.0,2.0,0,360000.0,Commercial associate,Secondary / secondary special,2.0,1,1,Upper_Middle,150000.0,0.3333333333333333
5010871,M,Y,Y,1.0,Married,House / apartment,0,1,0,3.0,29,50.0,2.0,0,360000.0,Commercial associate,Secondary / secondary special,2.0,1,1,Upper_Middle,150000.0,0.3333333333333333
5010872,M,Y,Y,1.0,Married,House / apartment,0,1,0,3.0,32,50.0,2.0,0,360000.0,Commercial associate,Secondary / secondary special,2.0,1,1,Upper_Middle,150000.0,0.3333333333333333
5010873,M,Y,Y,1.0,Married,House / apartment,0,1,0,3.0,42,50.0,2.0,0,360000.0,Commercial associate,Secondary / secondary special,2.0,1,1,Upper_Middle,150000.0,0.3333333333333333
5010883,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,8,27.0,2.0,0,270000.0,Working,Secondary / secondary special,0.0,0,1,Middle,90000.0,0.3333333333333333
5010897,M,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,44,62.0,2.0,0,112500.0,Working,Secondary / secondary special,2.0,1,1,Lower_Middle,56250.0,0.0
5010898,M,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,25,62.0,2.0,0,112500.0,Working,Secondary / secondary special,2.0,1,1,Lower_Middle,56250.0,0.0
5010899,M,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,18,62.0,2.0,0,112500.0,Working,Secondary / secondary special,2.0,1,1,Lower_Middle,56250.0,0.0
5010900,M,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,44,62.0,2.0,0,112500.0,Working,Secondary / secondary special,2.0,1,1,Lower_Middle,56250.0,0.0
5010902,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,6,29.0,4.0,0,360000.0,Working,Secondary / secondary special,0.0,0,1,Upper_Middle,120000.0,0.3333333333333333
5010903,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,35,29.0,4.0,0,360000.0,Working,Secondary / secondary special,0.0,0,1,Upper_Middle,120000.0,0.3333333333333333
5010904,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,6,29.0,4.0,0,360000.0,Working,Secondary / secondary special,0.0,0,1,Upper_Middle,120000.0,0.3333333333333333
5010906,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,1,29.0,4.0,0,360000.0,Working,Secondary / secondary special,0.0,0,1,Upper_Middle,120000.0,0.3333333333333333
5010916,M,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,12,37.0,7.0,0,243000.0,Commercial associate,Secondary / secondary special,1.0,1,1,Middle,121500.0,0.0
5010917,M,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,6,37.0,7.0,0,243000.0,Commercial associate,Secondary / secondary special,1.0,1,1,Middle,121500.0,0.0
5010918,M,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,6,37.0,7.0,0,243000.0,Commercial associate,Secondary / secondary special,1.0,1,1,Middle,121500.0,0.0
5010919,M,Y,Y,0.0,Married,House / apartment,0,1,0,2.0,6,37.0,7.0,0,243000.0,Commercial associate,Secondary / secondary special,1.0,1,1,Middle,121500.0,0.0
5010921,F,N,N,0.0,Widow,Rented apartment,0,0,0,1.0,56,61.0,2.0,0,94500.0,Working,Secondary / secondary special,1.0,0,0,Low,94500.0,0.0
5010923,F,N,N,0.0,Widow,Rented apartment,0,0,0,1.0,56,61.0,2.0,1,94500.0,Working,Secondary / secondary special,1.0,0,0,Low,94500.0,0.0
5010924,F,Y,Y,2.0,Civil marriage,House / apartment,0,0,0,4.0,23,35.0,1.0,0,270000.0,Working,Secondary / secondary special,1.0,1,1,Middle,67500.0,0.5
5010925,F,Y,Y,2.0,Civil marriage,House / apartment,0,0,0,4.0,24,35.0,1.0,0,270000.0,Working,Secondary / secondary special,1.0,1,1,Middle,67500.0,0.5
5010926,F,Y,Y,2.0,Civil marriage,House / apartment,0,0,0,4.0,30,35.0,1.0,0,270000.0,Working,Secondary / secondary special,1.0,1,1,Middle,67500.0,0.5
5010927,F,Y,Y,2.0,Civil marriage,House / apartment,0,0,0,4.0,23,35.0,1.0,0,270000.0,Working,Secondary / secondary special,1.0,1,1,Middle,67500.0,0.5
5010928,F,Y,Y,2.0,Civil marriage,House / apartment,0,0,0,4.0,31,35.0,1.0,0,270000.0,Working,Secondary / secondary special,1.0,1,1,Middle,67500.0,0.5
5010929,F,Y,Y,2.0,Civil marriage,House / apartment,0,0,0,4.0,9,35.0,1.0,0,270000.0,Working,Secondary / secondary special,1.0,1,1,Middle,67500.0,0.5
5010930,F,Y,Y,2.0,Civil marriage,House / apartment,0,0,0,4.0,3,35.0,1.0,0,270000.0,Working,Secondary / secondary special,1.0,1,1,Middle,67500.0,0.5
5010931,F,Y,Y,2.0,Civil marriage,House / apartment,0,0,0,4.0,11,35.0,1.0,0,270000.0,Working,Secondary / secondary special,1.0,1,1,Middle,67500.0,0.5
5010932,F,Y,Y,2.0,Civil marriage,House / apartment,0,0,0,4.0,15,35.0,1.0,0,270000.0,Working,Secondary / secondary special,1.0,1,1,Middle,67500.0,0.5
5010944,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,8,38.0,7.0,0,270000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,90000.0,0.3333333333333333
5010945,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,48,38.0,7.0,0,270000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,90000.0,0.3333333333333333
5010946,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,33,38.0,7.0,0,270000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,90000.0,0.3333333333333333
5010947,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,30,38.0,7.0,0,270000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,90000.0,0.3333333333333333
5010948,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,36,38.0,7.0,0,270000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,90000.0,0.3333333333333333
5010949,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,25,38.0,7.0,0,270000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,90000.0,0.3333333333333333
5010950,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,47,38.0,7.0,0,270000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,90000.0,0.3333333333333333
5010951,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,27,38.0,7.0,0,270000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,90000.0,0.3333333333333333
5010952,F,Y,Y,1.0,Married,House / apartment,0,0,0,3.0,28,38.0,7.0,0,270000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,90000.0,0.3333333333333333
5010953,M,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,44,40.0,4.0,0,337500.0,Commercial associate,Secondary / secondary special,0.0,1,1,Upper_Middle,168750.0,0.0
5010954,M,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,41,40.0,4.0,0,337500.0,Commercial associate,Secondary / secondary special,0.0,1,1,Upper_Middle,168750.0,0.0
5010956,M,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,12,40.0,4.0,0,337500.0,Commercial associate,Secondary / secondary special,0.0,1,1,Upper_Middle,168750.0,0.0
5010957,M,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,46,40.0,4.0,0,337500.0,Commercial associate,Secondary / secondary special,0.0,1,1,Upper_Middle,168750.0,0.0
5010958,M,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,5,40.0,4.0,0,337500.0,Commercial associate,Secondary / secondary special,0.0,1,1,Upper_Middle,168750.0,0.0
5010959,M,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,43,40.0,4.0,0,337500.0,Commercial associate,Secondary / secondary special,0.0,1,1,Upper_Middle,168750.0,0.0
5010960,M,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,6,32.0,3.0,0,202500.0,Working,Secondary / secondary special,1.0,1,1,Middle,101250.0,0.0
5010961,M,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,26,32.0,3.0,0,202500.0,Working,Secondary / secondary special,1.0,1,1,Middle,101250.0,0.0
5010962,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,7,31.0,7.0,0,256500.0,Commercial associate,Higher education,1.0,0,0,Middle,128250.0,0.0
5010963,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,16,31.0,7.0,0,256500.0,Commercial associate,Higher education,1.0,0,0,Middle,128250.0,0.0
5010964,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,38,31.0,7.0,0,256500.0,Commercial associate,Higher education,1.0,0,0,Middle,128250.0,0.0
5010965,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,46,31.0,7.0,0,256500.0,Commercial associate,Higher education,1.0,0,0,Middle,128250.0,0.0
5010966,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,31,31.0,7.0,0,256500.0,Commercial associate,Higher education,1.0,0,0,Middle,128250.0,0.0
5010967,F,N,N,0.0,Married,House / apartment,0,0,0,2.0,36,31.0,7.0,0,256500.0,Commercial associate,Higher education,1.0,0,0,Middle,128250.0,0.0
5010972,F,N,Y,1.0,Married,House / apartment,0,0,0,3.0,27,37.0,8.0,0,135000.0,Commercial associate,Secondary / secondary special,0.0,0,1,Lower_Middle,45000.0,0.3333333333333333
5010974,M,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,45,50.0,10.0,0,126000.0,Working,Higher education,1.0,1,1,Lower_Middle,63000.0,0.0
5010975,M,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,32,50.0,10.0,0,126000.0,Working,Higher education,1.0,1,1,Lower_Middle,63000.0,0.0
5010976,M,Y,Y,0.0,Married,House / apartment,0,0,0,2.0,22,50.0,10.0,0,126000.0,Working,Higher education,1.0,1,1,Lower_Middle,63000.0,0.0
5010977,F,N,Y,0.0,Separated,Municipal apartment,1,0,0,1.0,3,36.0,2.0,0,67500.0,Working,Secondary / secondary special,1.0,0,1,Low,67500.0,0.0
5010978,F,N,Y,0.0,Separated,Municipal apartment,1,0,0,1.0,7,36.0,2.0,0,67500.0,Working,Secondary / secondary special,1.0,0,1,Low,67500.0,0.0
5010980,M,Y,Y,0.0,Single / not married,House / apartment,0,0,0,1.0,33,49.0,5.0,0,225000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,225000.0,0.0
5090824,M,Y,Y,0.0,Single / not married,House / apartment,0,0,0,1.0,0,49.0,5.0,0,225000.0,Commercial associate,Secondary / secondary special,0.0,1,1,Middle,225000.0,0.0
5010981,M,Y,N,1.0,Married,House / apartment,0,0,0,3.0,25,41.0,9.0,0,270000.0,Working,Incomplete higher,0.0,1,0,Middle,90000.0,0.3333333333333333
5010982,M,Y,N,1.0,Married,House / apartment,0,0,0,3.0,25,41.0,9.0,0,270000.0,Working,Incomplete higher,0.0,1,0,Middle,90000.0,0.3333333333333333
5010986,F,N,Y,0.0,Single / not married,Rented apartment,1,0,0,1.0,10,30.0,11.0,0,121500.0,Commercial associate,Higher education,1.0,0,1,Lower_Middle,121500.0,0.0
5010987,F,N,Y,0.0,Single / not married,Rented apartment,1,0,0,1.0,26,30.0,11.0,0,121500.0,Commercial associate,Higher education,1.0,0,1,Lower_Middle,121500.0,0.0
5010989,F,N,Y,0.0,Single / not married,Rented apartment,1,0,0,1.0,16,30.0,11.0,0,121500.0,Commercial associate,Higher education,1.0,0,1,Lower_Middle,121500.0,0.0
5010990,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,32,55.0,1.0,0,90000.0,Working,Secondary / secondary special,0.0,0,1,Low,45000.0,0.0
5010991,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,31,55.0,1.0,0,90000.0,Working,Secondary / secondary special,0.0,0,1,Low,45000.0,0.0
5010992,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,34,55.0,1.0,0,90000.0,Working,Secondary / secondary special,0.0,0,1,Low,45000.0,0.0
5010993,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,28,55.0,1.0,0,90000.0,Working,Secondary / secondary special,0.0,0,1,Low,45000.0,0.0
5010994,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,21,55.0,1.0,0,90000.0,Working,Secondary / secondary special,0.0,0,1,Low,45000.0,0.0
5010995,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,29,55.0,1.0,0,90000.0,Working,Secondary / secondary special,0.0,0,1,Low,45000.0,0.0
5010996,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,5,55.0,1.0,0,90000.0,Working,Secondary / secondary special,0.0,0,1,Low,45000.0,0.0
5010997,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,24,55.0,1.0,0,90000.0,Working,Secondary / secondary special,0.0,0,1,Low,45000.0,0.0
5010998,F,N,Y,0.0,Married,House / apartment,0,0,0,2.0,29,55.0,1.0,0,90000.0,Working,Secondary / secondary special,0.0,0,1,Low,45000.0,0.0
